mode,assay,n_scramble,scramble_seeds,scramble_fit_sources,real_width,max_scramble_width,wilcoxon_width_p,empirical_width_p,real_FC,max_scramble_FC,wilcoxon_Vin_Vout_p,empirical_Vin_Vout_p,empirical_2D_p
best_available,loMNase,11,"s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10",s0:full;s1:full;s2:full;s3:full;s4:full;s5:full;s6:full;s7:full;s8:full;s9:full;s10:full,32.73390871924943,21.927581182261072,0.14466148777280907,0.08333333333333333,10.932546496967218,1.5451354383445757,0.14750139990263272,0.08333333333333333,0.08333333333333333
best_available,DNase,11,"s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10",s0:full;s1:full;s2:full;s3:full;s4:full;s5:full;s6:full;s7:screen;s8:screen;s9:screen;s10:screen,27.61367626526648,24.12286180697847,0.14750139990263272,0.08333333333333333,8.322952564225652,1.3806257821198478,0.14750139990263272,0.08333333333333333,0.08333333333333333
best_available,ATAC,11,"s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10",s0:full;s1:full;s2:full;s3:screen;s4:full;s5:full;s6:full;s7:screen;s8:screen;s9:screen;s10:screen,58.30581585211251,2.313812903790548,0.05727938890438491,0.08333333333333333,7.650074094205528,1.2737417399120512,0.14750139990263272,0.08333333333333333,0.08333333333333333
